City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
610,Kimbe,-5.5502,150.1429,302.89,70,13,0.57,PG,2022-03-18 23:12:14,few clouds
611,Galveston,29.3669,-94.9669,295.98,35,0,1.79,US,2022-03-18 23:12:15,clear sky
612,Teya,60.3778,92.6267,263.1,94,100,3.06,RU,2022-03-18 23:12:15,light snow
613,Altamont,42.2068,-121.7372,289.2,28,0,3.09,US,2022-03-18 23:12:16,clear sky
614,Bensonville,6.4461,-10.6125,297.84,91,95,0.52,LR,2022-03-18 23:12:17,overcast clouds
615,Kamenka,51.3223,42.7678,256.58,99,68,1.47,RU,2022-03-18 23:12:17,broken clouds
616,Pouembout,-21.1333,164.9,301.97,70,85,0.94,NC,2022-03-18 23:12:18,overcast clouds
617,Tigil',57.8,158.6667,266.39,79,59,3.16,RU,2022-03-18 23:12:18,broken clouds
618,Nola,40.922,14.5329,287.79,60,100,6.26,IT,2022-03-18 23:12:19,overcast clouds
619,San Angelo,31.4638,-100.437,293.65,20,0,3.6,US,2022-03-18 23:12:19,clear sky
620,Andenes,69.3143,16.1194,277.14,75,75,9.77,NO,2022-03-18 23:12:20,broken clouds
621,Belle Fourche,44.6714,-103.8522,288.33,16,65,4.65,US,2022-03-18 23:12:20,broken clouds
622,Mae Chan,20.1467,99.8526,293.84,67,10,0.44,TH,2022-03-18 23:12:21,clear sky
623,Ahipara,-35.1667,173.1667,293.15,80,69,1.54,NZ,2022-03-18 23:12:21,broken clouds
624,Beringovskiy,63.05,179.3167,256.48,66,7,1.18,RU,2022-03-18 23:12:22,clear sky
625,Sibi,29.5448,67.8764,302.07,17,0,2.13,PK,2022-03-18 23:12:22,clear sky
626,Jacareacanga,-6.2222,-57.7528,296.73,98,92,0.92,BR,2022-03-18 23:12:23,overcast clouds
627,Herat Province,34.5,62.0,274.53,77,3,5.03,AF,2022-03-18 23:12:23,clear sky
628,Bluefield,37.2698,-81.2223,289.07,58,0,5.14,US,2022-03-18 23:12:24,clear sky
629,Arrondissement de Riom,45.9167,2.9167,277.51,81,100,1.95,FR,2022-03-18 23:12:24,overcast clouds
630,Namatanai,-3.6667,152.4333,302.19,63,98,4.51,PG,2022-03-18 23:12:25,overcast clouds
631,Sal Rei,16.1833,-22.9167,293.93,78,90,7.79,CV,2022-03-18 23:12:25,overcast clouds
632,Chabahar,25.2919,60.643,297.6,58,0,9.78,IR,2022-03-18 23:12:26,clear sky
633,Kemijärvi,66.7131,27.4306,269.45,81,28,3.62,FI,2022-03-18 23:12:27,scattered clouds
634,Krasnosel'kup,65.7,82.4667,264.2,95,85,3.88,RU,2022-03-18 23:12:27,overcast clouds
635,Vestmannaeyjar,63.4427,-20.2734,275.57,80,100,3.98,IS,2022-03-18 23:12:28,light rain
636,Riyadh,24.6877,46.7219,285.23,9,0,1.93,SA,2022-03-18 23:12:28,clear sky
637,Vestmanna,62.1564,-7.1664,281.66,87,100,7.2,FO,2022-03-18 23:12:29,overcast clouds
638,Kieta,-6.2167,155.6333,302.1,65,41,2.14,PG,2022-03-18 23:12:29,scattered clouds
639,Mae Ramat,16.984,98.5166,295.1,90,9,0.37,TH,2022-03-18 23:12:30,clear sky
640,General Roca,-39.0333,-67.5833,291.87,25,0,3.21,AR,2022-03-18 23:12:30,clear sky
641,Port Blair,11.6667,92.75,299.17,89,75,1.03,IN,2022-03-18 23:13:31,mist
642,Muli,2.9167,73.5667,301.59,71,11,7.53,MV,2022-03-18 23:13:32,few clouds
643,Marzuq,14.4,46.4667,291.02,45,37,1.2,YE,2022-03-18 23:13:32,scattered clouds
644,Blackwater,-23.5833,148.8833,298.8,54,52,3.93,AU,2022-03-18 23:13:33,broken clouds
645,Serebryansk,49.6925,83.2892,262.11,97,100,1.76,KZ,2022-03-18 23:13:33,overcast clouds
646,Buala,-8.145,159.5921,301.24,73,83,2.39,SB,2022-03-18 23:13:34,light rain
647,Stornoway,58.2093,-6.3865,282.55,77,40,9.26,GB,2022-03-18 23:13:34,scattered clouds
648,Tiarei,-17.5333,-149.3333,304.16,70,0,4.83,PF,2022-03-18 23:13:35,clear sky
649,Yenagoa,4.9247,6.2642,299.84,83,57,2.19,NG,2022-03-18 23:13:35,broken clouds
650,Lagawe,16.8,121.1192,295.33,93,100,0.51,PH,2022-03-18 23:13:36,overcast clouds
651,Bacolod City,10.6667,122.95,300.51,79,97,1.91,PH,2022-03-18 23:11:32,overcast clouds
652,Oskaloosa,41.2964,-92.6444,278.14,100,100,8.75,US,2022-03-18 23:13:37,moderate rain
653,Río Gallegos,-51.6226,-69.2181,281.18,49,75,2.57,AR,2022-03-18 23:13:37,broken clouds
654,Monrovia,6.3005,-10.7969,298.82,90,71,2.56,LR,2022-03-18 23:10:32,light rain
655,Rundu,-17.9333,19.7667,290.94,96,99,3.67,NA,2022-03-18 23:13:38,overcast clouds
656,Zhob,31.3411,69.4481,292.01,36,0,0.84,PK,2022-03-18 23:13:39,clear sky
657,Atchison,39.563,-95.1216,279.48,89,100,8.42,US,2022-03-18 23:13:39,overcast clouds
658,Koson,39.0375,65.585,277.45,69,94,5.52,UZ,2022-03-18 23:13:40,overcast clouds
659,Kaka,37.3482,59.6143,276.93,62,52,2.14,TM,2022-03-18 23:13:40,broken clouds
660,Jutaí,-5.1833,-68.9,297.5,93,78,0.37,BR,2022-03-18 23:11:16,broken clouds
661,Bereda,43.2686,-7.5406,280.14,100,53,0.42,ES,2022-03-18 23:13:41,broken clouds
662,Vysokogornyy,50.1167,139.15,262.6,90,75,0.96,RU,2022-03-18 23:13:42,broken clouds
663,Saint Anthony,45.0205,-93.218,280.51,58,0,5.66,US,2022-03-18 23:13:42,clear sky
664,Veseloyarsk,51.2836,81.1056,256.58,98,100,2.38,RU,2022-03-18 23:13:43,overcast clouds
665,Okha,53.5739,142.9478,270.41,95,100,2.68,RU,2022-03-18 23:13:44,light snow
666,Igarka,67.4667,86.5833,264.98,97,92,3.37,RU,2022-03-18 23:13:44,overcast clouds
667,Taksimo,56.3444,114.8794,253.24,91,100,0.45,RU,2022-03-18 23:13:45,overcast clouds
668,Rivera,-30.9053,-55.5508,287.92,94,54,8.04,UY,2022-03-18 23:13:45,broken clouds
669,Baculin,7.4525,126.5842,300.5,80,90,1.85,PH,2022-03-18 23:13:46,overcast clouds
670,Biertan,46.1333,24.5167,269.48,53,32,5.05,RO,2022-03-18 23:13:46,scattered clouds
671,Mehrān,33.1222,46.1646,286.29,19,8,2.58,IR,2022-03-18 23:13:47,clear sky
672,Encruzilhada do Sul,-30.5439,-52.5219,294.95,73,100,3.25,BR,2022-03-18 23:13:47,overcast clouds
673,Muhafazat Lahij,13.1667,44.5833,295.64,53,3,1.55,YE,2022-03-18 23:13:48,clear sky
674,Chiman,32.5463,73.8138,293.08,55,0,3.52,PK,2022-03-18 23:13:48,clear sky
675,Klyuchi,52.2667,79.1667,253.75,100,93,2.19,RU,2022-03-18 23:13:49,overcast clouds
676,Goderich,43.7501,-81.7165,279.21,81,100,7.46,CA,2022-03-18 23:13:49,overcast clouds
677,Hearst,49.6835,-83.6665,272.53,90,94,1.26,CA,2022-03-18 23:13:50,overcast clouds
678,Amambai,-23.1042,-55.2258,296.18,87,96,3.6,BR,2022-03-18 23:13:50,overcast clouds
679,Vao,-22.6667,167.4833,298.25,73,83,1.7,NC,2022-03-18 23:13:51,broken clouds
680,La Paz,-16.5,-68.15,284.14,81,75,3.6,BO,2022-03-18 23:13:51,broken clouds
681,Waipawa,-41.4122,175.5153,287.85,53,6,2.9,NZ,2022-03-18 23:13:52,clear sky
682,Arica,-18.475,-70.3042,294.9,77,0,1.54,CL,2022-03-18 23:13:52,clear sky
683,Petrovsk,52.3064,45.3917,258.3,100,81,0.84,RU,2022-03-18 23:09:08,broken clouds
684,Porto-Novo,6.4965,2.6036,301.47,78,48,4.13,BJ,2022-03-18 23:13:44,scattered clouds
685,Chifeng,42.2683,118.9636,264.53,80,17,1.86,CN,2022-03-18 23:13:54,few clouds
686,Sorada,19.75,84.4333,294.51,74,31,0.23,IN,2022-03-18 23:13:54,scattered clouds
687,Hoa Binh,20.8133,105.3383,294.92,97,9,0.8,VN,2022-03-18 23:13:55,clear sky
688,San Cristobal,7.7669,-72.225,295.25,66,89,0.28,VE,2022-03-18 23:14:56,overcast clouds
689,Wamba,8.9333,8.6,299.15,14,99,2.39,NG,2022-03-18 23:14:56,overcast clouds
690,Bratsk,56.1325,101.6142,261.42,98,98,1.42,RU,2022-03-18 23:14:57,overcast clouds
691,Taphan Hin,16.2209,100.4198,299.84,71,84,1.39,TH,2022-03-18 23:14:57,broken clouds
692,Lookan,5.037,120.1027,300.95,78,100,1.77,PH,2022-03-18 23:14:58,overcast clouds
693,Sompeta,18.9333,84.6,296.18,72,80,2.81,IN,2022-03-18 23:14:59,broken clouds
694,Fujin,47.26,132.0322,258.74,94,100,2.0,CN,2022-03-18 23:14:59,overcast clouds
695,Callaway,30.153,-85.5699,295.11,95,100,9.26,US,2022-03-18 23:15:00,heavy intensity rain
696,Sultānpur,26.2667,82.0667,296.16,29,53,2.36,IN,2022-03-18 23:15:00,broken clouds
697,Middelburg,-25.7751,29.4648,286.04,80,11,1.89,ZA,2022-03-18 23:15:01,few clouds
698,Saint Lawrence,36.0553,14.204,286.96,85,64,5.36,MT,2022-03-18 23:15:01,broken clouds
699,Ocampo,21.65,-101.5,296.95,9,0,4.36,MX,2022-03-18 23:15:02,clear sky
700,La Cumbre,-30.982,-64.4914,285.54,93,70,2.33,AR,2022-03-18 23:15:02,broken clouds
701,Calderitas,18.55,-88.25,302.21,74,40,7.72,MX,2022-03-18 23:15:03,scattered clouds
702,La Rochelle,46.1667,-1.15,284.19,62,0,6.69,FR,2022-03-18 23:15:03,clear sky
703,Iskateley,67.6803,53.1512,270.58,84,100,7.87,RU,2022-03-18 23:15:04,overcast clouds
704,Sioux City,42.5,-96.4003,283.92,39,0,8.23,US,2022-03-18 23:15:05,clear sky
705,Senneterre,48.3835,-77.2328,271.57,93,73,1.43,CA,2022-03-18 23:15:06,broken clouds
706,Igrim,63.1906,64.4162,264.66,99,85,2.0,RU,2022-03-18 23:15:06,overcast clouds
707,Lagunas,-5.2269,-75.6753,298.14,94,87,1.2,PE,2022-03-18 23:15:07,overcast clouds
708,Valparaíso,-33.0393,-71.6273,295.95,45,0,5.14,CL,2022-03-18 23:15:07,clear sky
709,Blackfoot,43.1905,-112.345,285.31,40,41,5.85,US,2022-03-18 23:15:08,scattered clouds
710,Baruun-Urt,46.6806,113.2792,262.08,58,51,2.06,MN,2022-03-18 23:15:08,broken clouds
711,San Miguel de Tucumán,-26.8241,-65.2226,289.12,98,100,1.73,AR,2022-03-18 23:11:11,overcast clouds
712,Taft,31.7471,54.2088,280.12,20,0,1.03,IR,2022-03-18 23:15:09,clear sky
713,Tumut,-35.3,148.2167,296.32,54,72,0.71,AU,2022-03-18 23:15:10,broken clouds
